System Thermodynamic Data:
index Pressure Temperature mass F phi H S V Cp dVdP*10^6 dVdT*10^6 fO2(absolute) fO2-(NNO) rhol rhos viscosity aH2O chisqr
245 10000.00 969.83 37.379098 0.9972589021992365 0.998290 -474912.480994 110.938848 15.436525 54.358860 -93.127660 2882.589832 -10.697 0.000 2.418969 3.882135 2.233 n/a n/a
251 7000.00 937.98 39.142125 0.9946433928077526 0.995965 -504115.635856 114.571048 16.450706 56.876097 -191.311274 3013.691712 -11.224 0.000 2.376201 3.158644 2.598 n/a n/a
221 1000.00 952.12 27.985763 0.9890733145644053 0.986998 -367045.956992 76.225831 12.352642 39.382800 -270.689893 1818.840977 -10.987 0.000 2.270333 1.903957 4.284 n/a n/a

246 10000.00 967.84 37.276339 0.9972938030871339 0.998314 -473927.573058 110.604857 15.398647 54.207510 -93.026773 2878.003539 -10.729 0.000 2.418280 3.885600 2.242 n/a n/a
252 7000.00 935.98 38.932115 0.9946847412436761 0.995994 -501641.452986 113.971567 16.372149 56.567051 -190.714172 3005.930305 -11.258 0.000 2.374822 3.155057 2.603 n/a n/a
222 1000.00 950.12 27.680647 0.9891804358297419 0.987117 -363268.555766 75.338670 12.225090 38.927796 -267.414456 1797.657639 -11.020 0.000 2.268983 1.901559 4.312 n/a n/a
253 7000.00 933.98 38.724843 0.9947250635066449 0.996022 -499199.677243 113.379366 16.294527 56.262115 -190.121099 2998.234845 -11.292 0.000 2.373461 3.151442 2.608 n/a n/a
252 4000.00 906.12 38.707660 0.9944977934767105 0.995738 -510085.764035 112.925882 17.055775 56.721002 -313.583626 3399.948147 -11.780 0.000 2.266649 2.929675 2.886 n/a n/a
247 10000.00 965.84 37.175163 0.9973257812765122 0.998336 -472961.066558 110.275033 15.361295 54.058529 -92.928084 2873.452826 -10.761 0.000 2.417605 3.889102 2.251 n/a n/a
223 1000.00 948.11 27.381807 0.9892836783669120 0.987231 -359566.183630 74.469128 12.099995 38.482295 -264.215037 1776.881403 -11.053 0.000 2.267665 1.899182 4.339 n/a n/a
253 4000.00 904.12 38.495330 0.9945419083041364 0.995772 -507554.296187 112.321768 16.974199 56.407137 -312.726166 3391.899437 -11.816 0.000 2.265072 2.927663 2.892 n/a n/a
254 7000.00 931.98 38.520239 0.9947643651908588 0.996049 -496789.433771 112.794259 16.217814 55.961181 -189.531938 2990.603415 -11.327 0.000 2.372116 3.147798 2.612 n/a n/a
248 10000.00 963.84 37.075450 0.9973538195643998 0.998355 -472011.660984 109.949066 15.324427 53.911732 -92.831388 2868.933666 -10.794 0.000 2.416942 3.892654 2.261 n/a n/a
224 1000.00 946.11 27.089004 0.9893832561949872 0.987341 -355935.975778 73.616551 11.977265 38.045939 -261.088005 1756.496527 -11.087 0.000 2.266380 1.896829 4.367 n/a n/a
255 7000.00 929.98 38.318231 0.9948026516730647 0.996076 -494409.866481 112.216061 16.141985 55.664145 -188.946571 2983.034143 -11.361 0.000 2.370789 3.144126 2.616 n/a n/a
254 4000.00 902.11 38.285853 0.9945850714665658 0.995805 -505055.984860 111.725147 16.893599 56.097504 -311.873378 3383.917611 -11.852 0.000 2.263516 2.925634 2.898 n/a n/a
249 10000.00 961.84 36.977044 0.9973761719140108 0.998371 -471077.685894 109.626547 15.287989 53.766874 -92.736396 2864.440573 -10.826 0.000 2.416288 3.896278 2.270 n/a n/a
225 1000.00 944.11 26.802015 0.9894793719601287 0.987447 -352375.235153 72.780322 11.856812 37.618387 -258.029967 1736.488198 -11.120 0.000 2.265127 1.894501 4.394 n/a n/a
255 4000.00 900.11 38.079157 0.9946272878006193 0.995838 -502589.994461 111.135837 16.813950 55.791997 -311.025136 3376.000847 -11.888 0.000 2.261982 2.923587 2.903 n/a n/a
256 7000.00 927.98 38.118752 0.9948399281115938 0.996102 -492060.137485 111.644594 16.067017 55.370904 -188.364882 2975.525198 -11.395 0.000 2.369479 3.140427 2.621 n/a n/a
250 10000.00 959.85 36.879722 0.9973895991369832 0.998382 -470156.834178 109.306899 15.251906 53.623604 -92.642668 2859.965388 -10.859 0.000 2.415638 3.900012 2.279 n/a n/a
226 1000.00 942.11 26.520628 0.9895722174590459 0.987549 -348881.421036 71.959857 11.738553 37.199321 -255.037746 1716.842474 -11.154 0.000 2.263904 1.892200 4.422 n/a n/a
257 7000.00 925.98 37.921733 0.9948761994542296 0.996127 -489739.426531 111.079681 15.992886 55.081359 -187.786757 2968.074787 -11.430 0.000 2.368186 3.136699 2.625 n/a n/a
256 4000.00 898.10 37.875175 0.9946685623774236 0.995870 -500155.507051 110.553658 16.735229 55.490516 -310.181317 3368.147365 -11.925 0.000 2.260470 2.921522 2.909 n/a n/a
227 1000.00 940.10 26.244644 0.9896619741469452 0.987648 -345452.138444 71.154608 11.622411 36.788437 -252.108370 1697.546223 -11.188 0.000 2.262711 1.889927 4.449 n/a n/a
251 10000.00 957.85 36.783147 0.9973874256682086 0.998382 -469245.621743 108.989215 15.216055 53.481366 -92.549454 2855.494526 -10.892 0.000 2.414982 3.903936 2.288 n/a n/a
258 7000.00 923.98 37.727111 0.9949114704404712 0.996151 -487446.930481 110.521152 15.919569 54.795411 -187.212086 2960.681158 -11.465 0.000 2.366909 3.132944 2.630 n/a n/a
257 4000.00 896.10 37.673838 0.9947089005049532 0.995901 -497751.721974 109.978435 16.657412 55.192963 -309.341798 3360.355423 -11.961 0.000 2.258979 2.919439 2.915 n/a n/a
228 1000.00 938.10 25.973874 0.9897488136248379 0.987743 -342085.128287 70.364054 11.508313 36.385451 -249.239059 1678.587069 -11.222 0.000 2.261548 1.887682 4.476 n/a n/a
252 10000.00 955.85 36.686735 0.9973537160111651 0.998364 -468338.165244 108.671882 15.180218 53.339157 -92.455263 2851.001737 -10.925 0.000 2.414302 3.908226 2.298 n/a n/a
259 7000.00 921.98 37.534819 0.9949457455988029 0.996174 -485181.862806 109.968838 15.847045 54.512965 -186.640758 2953.342595 -11.500 0.000 2.365648 3.129161 2.634 n/a n/a
258 4000.00 894.10 37.475082 0.9947483077247172 0.995931 -495377.855500 109.409998 16.580476 54.899239 -308.506461 3352.623318 -11.998 0.000 2.257509 2.917338 2.920 n/a n/a
229 1000.00 936.10 25.708140 0.9898328981154592 0.987836 -338778.258229 69.587707 11.396190 35.990093 -246.427206 1659.953342 -11.256 0.000 2.260415 1.885469 4.503 n/a n/a
260 7000.00 919.98 37.344796 0.9949790292499454 0.996197 -482943.453098 109.422576 15.775290 54.233927 -186.072664 2946.057418 -11.535 0.000 2.364403 3.125353 2.638 n/a n/a
230 1000.00 934.10 25.447273 0.9899143809182100 0.987925 -335529.514190 68.825101 11.285977 35.602108 -243.670374 1641.634033 -11.290 0.000 2.259310 1.883286 4.530 n/a n/a
259 4000.00 892.09 37.278840 0.9947867898208451 0.995961 -493033.140492 108.848180 16.504399 54.609250 -307.675188 3344.949388 -12.035 0.000 2.256059 2.915218 2.926 n/a n/a
261 7000.00 917.98 37.156979 0.9950113254958622 0.996219 -480730.946621 108.882204 15.704283 53.958205 -185.507700 2938.823985 -11.570 0.000 2.363174 3.121518 2.643 n/a n/a
231 1000.00 932.09 25.191116 0.9899934068554908 0.988012 -332336.992463 68.075798 11.177610 35.221253 -240.966275 1623.618748 -11.325 0.000 2.258233 1.881136 4.557 n/a n/a
262 7000.00 915.98 36.971309 0.9950426382101875 0.996240 -478543.603859 108.347566 15.634004 53.685710 -184.945759 2931.640684 -11.605 0.000 2.361959 3.117658 2.647 n/a n/a
260 4000.00 890.09 37.085052 0.9948243528279345 0.995990 -490716.826085 108.292815 16.429158 54.322905 -306.847864 3337.332006 -12.072 0.000 2.254630 2.913080 2.931 n/a n/a
232 1000.00 930.09 24.939516 0.9900701127046280 0.988095 -329198.892371 67.339381 11.071034 34.847302 -238.312766 1605.897667 -11.359 0.000 2.257184 1.879019 4.584 n/a n/a
263 7000.00 913.98 36.787725 0.9950729710171256 0.996260 -476380.700102 107.818509 15.564430 53.416354 -184.386740 2924.505939 -11.640 0.000 2.360760 3.113774 2.651 n/a n/a
261 4000.00 888.08 36.893654 0.9948610030274924 0.996017 -488428.177386 107.743746 16.354733 54.040111 -306.024376 3329.769582 -12.109 0.000 2.253220 2.910923 2.937 n/a n/a
262 4000.00 886.08 36.704588 0.9948967469646149 0.996045 -486166.475183 107.200816 16.281101 53.760781 -305.204613 3322.260564 -12.146 0.000 2.251831 2.908747 2.942 n/a n/a
233 1000.00 928.09 24.692330 0.9901446276103502 0.988177 -326113.509464 66.615456 10.966192 34.480035 -235.707840 1588.461506 -11.394 0.000 2.256161 1.876936 4.611 n/a n/a

265 7000.00 909.98 36.426588 0.9951307099597644 0.996298 -472125.382356 106.776534 15.427322 52.886717 -183.277059 2910.375969 -11.711 0.000 2.358407 3.105940 2.660 n/a n/a
234 1000.00 926.09 24.449424 0.9902170734991838 0.988256 -323079.229179 65.903649 10.863031 34.119249 -233.149609 1571.301486 -11.428 0.000 2.255166 1.874889 4.637 n/a n/a
266 7000.00 907.99 36.248922 0.9951581217486544 0.996316 -470031.589364 106.263326 15.359747 52.626268 -182.726199 2903.377746 -11.747 0.000 2.357251 3.101993 2.664 n/a n/a
235 1000.00 924.09 24.210668 0.9902875654507101 0.988333 -320094.520963 65.203605 10.761503 33.764746 -230.636306 1554.409294 -11.463 0.000 2.254197 1.872877 4.664 n/a n/a
264 4000.00 882.07 36.333212 0.9949655436497640 0.996097 -481721.110241 106.132767 16.136138 53.212168 -303.575828 3307.396704 -12.220 0.000 2.249110 2.904339 2.953 n/a n/a
236 1000.00 922.08 23.975940 0.9903562121000060 0.988408 -317157.932801 64.514987 10.661561 33.416342 -228.166267 1537.777054 -11.498 0.000 2.253253 1.870902 4.690 n/a n/a
267 7000.00 905.99 36.073118 0.9951845647868818 0.996334 -467959.476604 105.755114 15.292799 52.368625 -182.177863 2896.422081 -11.783 0.000 2.356110 3.098028 2.668 n/a n/a
265 4000.00 880.07 36.150789 0.9949986108992378 0.996122 -479536.085165 105.607353 16.064766 52.942719 -302.766596 3300.038931 -12.258 0.000 2.247778 2.902106 2.959 n/a n/a
266 4000.00 878.06 35.970469 0.9950308009294060 0.996146 -477375.281448 105.087488 15.994108 52.676399 -301.960665 3292.728696 -12.295 0.000 2.246464 2.899855 2.964 n/a n/a
237 1000.00 920.08 23.745124 0.9904231159815223 0.988481 -314268.086146 63.837473 10.563159 33.073860 -225.737932 1521.397303 -11.533 0.000 2.252335 1.868963 4.717 n/a n/a
268 7000.00 903.99 35.899121 0.9952100406444505 0.996350 -465908.387469 105.251759 15.226460 52.113707 -181.631956 2889.507545 -11.819 0.000 2.354983 3.094049 2.672 n/a n/a
267 4000.00 876.06 35.792198 0.9950621217505288 0.996170 -475238.054586 104.573035 15.924146 52.413129 -301.157936 3285.464618 -12.333 0.000 2.245169 2.897585 2.970 n/a n/a
269 7000.00 901.99 35.726880 0.9952345501421023 0.996366 -463877.677808 104.753127 15.160711 51.861437 -181.088383 2882.632736 -11.855 0.000 2.353868 3.090057 2.676 n/a n/a
238 1000.00 918.08 23.518108 0.9904883738902371 0.988553 -311423.671195 63.170757 10.466256 32.737131 -223.349832 1505.262956 -11.568 0.000 2.251441 1.867062 4.743 n/a n/a
268 4000.00 874.05 35.615924 0.9950925817034533 0.996192 -473123.774377 104.063857 15.854860 52.152834 -300.358310 3278.245345 -12.371 0.000 2.243892 2.895296 2.975 n/a n/a
270 7000.00 899.99 35.556342 0.9952580931230119 0.996381 -461866.715515 104.259084 15.095533 51.611739 -180.547053 2875.796277 -11.891 0.000 2.352767 3.086057 2.680 n/a n/a
239 1000.00 916.08 23.294789 0.9905520772151384 0.988622 -308623.442510 62.514550 10.370812 32.405996 -221.000585 1489.367290 -11.603 0.000 2.250572 1.865199 4.769 n/a n/a
269 4000.00 872.05 35.441594 0.9951221894494395 0.996215 -471031.824741 103.559822 15.786233 51.895437 -299.561690 3271.069560 -12.409 0.000 2.242633 2.892989 2.980 n/a n/a
240 1000.00 914.07 23.075065 0.9906143122597925 0.988690 -305866.214948 61.868574 10.276787 32.080302 -218.688891 1473.703916 -11.639 0.000 2.249727 1.863375 4.795 n/a n/a
241 1000.00 912.07 22.858841 0.9906751605622361 0.988757 -303150.859883 61.232565 10.184146 31.759903 -216.413524 1458.266758 -11.674 0.000 2.248906 1.861589 4.821 n/a n/a
271 7000.00 897.99 35.387430 0.9950297677408125 0.996193 -459877.755269 103.766686 15.030823 51.362501 -179.986162 2868.748342 -11.927 0.000 2.351575 3.073750 2.684 n/a n/a
270 4000.00 870.04 35.267793 0.9923167283995913 0.995028 -468987.761956 103.018295 15.705491 51.596616 -298.578565 3261.781256 -12.447 0.000 2.239453 3.469831 2.986 n/a n/a
242 1000.00 910.07 22.646026 0.9907346991793885 0.988822 -300476.301696 60.606270 10.092853 31.444660 -214.173328 1443.050033 -11.710 0.000 2.248109 1.859842 4.847 n/a n/a
271 4000.00 868.04 34.996505 0.9950713908427770 0.996417 -465782.622742 102.327772 15.615093 51.232394 -297.768209 3253.929628 -12.486 0.000 2.238171 3.082930 2.991 n/a n/a
243 1000.00 908.07 22.436532 0.9907930009776348 0.988886 -297841.514514 59.989447 10.002876 31.134441 -211.967213 1428.048234 -11.745 0.000 2.247334 1.858135 4.873 n/a n/a
272 4000.00 866.03 34.823709 0.9951037292330926 0.996437 -463675.954223 101.830914 15.546963 50.975428 -296.963368 3246.847952 -12.524 0.000 2.236907 3.078332 2.996 n/a n/a
272 7000.00 895.99 35.211241 0.9949823622807182 0.996156 -457792.608042 103.258768 14.963602 51.104674 -179.419026 2861.583941 -11.963 0.000 2.350355 3.071229 2.687 n/a n/a
244 1000.00 906.06 22.230276 0.9908501349005222 0.988949 -295245.519187 59.381867 9.914183 30.829119 -209.794149 1413.256114 -11.781 0.000 2.246581 1.856467 4.899 n/a n/a
273 4000.00 864.03 34.652895 0.9951350853774334 0.996457 -461593.039740 101.339257 15.479511 50.721481 -296.161722 3239.809393 -12.563 0.000 2.235661 3.073688 3.001 n/a n/a
274 4000.00 862.03 34.484008 0.9951654686070008 0.996476 -459533.183564 100.852661 15.412717 50.470471 -295.363163 3232.812572 -12.601 0.000 2.234432 3.069001 3.006 n/a n/a
245 1000.00 904.06 22.027179 0.9909061662255273 0.989010 -292687.380475 58.783309 9.826744 30.528571 -207.653163 1398.668665 -11.817 0.000 2.245851 1.854839 4.925 n/a n/a
275 4000.00 860.02 34.316995 0.9951948885929499 0.996493 -457495.706209 100.370989 15.346563 50.222316 -294.567581 3225.856146 -12.640 0.000 2.233221 3.064272 3.010 n/a n/a
246 1000.00 902.06 21.827164 0.9909611568083216 0.989071 -290166.204442 58.193561 9.740529 30.232682 -205.543333 1384.281106 -11.853 0.000 2.245143 1.853250 4.951 n/a n/a
276 4000.00 858.02 34.151803 0.9952233553527232 0.996511 -455479.944214 99.894106 15.281029 49.976940 -293.774871 3218.938803 -12.679 0.000 2.232028 3.059502 3.015 n/a n/a
273 7000.00 893.99 35.034262 0.9950101456672796 0.996174 -455695.662801 102.750442 14.896168 50.846713 -178.853784 2854.445107 -12.000 0.000 2.349149 3.067470 2.690 n/a n/a
277 4000.00 856.01 33.988381 0.9952508792479602 0.996527 -453485.249922 99.421881 15.216097 49.734266 -292.984930 3212.059262 -12.718 0.000 2.230851 3.054695 3.020 n/a n/a
247 1000.00 900.06 21.630158 0.9910151653100514 0.989130 -287681.136031 57.612421 9.655512 29.941341 -203.463787 1370.088872 -11.889 0.000 2.244457 1.851702 4.977 n/a n/a
274 7000.00 891.99 34.859148 0.9950367676734937 0.996192 -453620.500842 102.247100 14.829361 50.591536 -178.291285 2847.351698 -12.037 0.000 2.347959 3.063724 2.694 n/a n/a
278 4000.00 854.01 33.826679 0.9952741213188672 0.996541 -451511.046958 98.954137 15.151748 49.494182 -292.197410 3205.212259 -12.758 0.000 2.229689 3.049961 3.024 n/a n/a
248 1000.00 898.06 21.436092 0.9910682474254632 0.989189 -285231.356811 57.039696 9.571666 29.654439 -201.413698 1356.087596 -11.926 0.000 2.243792 1.850193 5.002 n/a n/a
275 7000.00 889.99 34.685838 0.9950622216787751 0.996209 -451566.405000 101.748590 14.763158 50.339056 -177.731420 2840.302006 -12.073 0.000 2.346782 3.060003 2.697 n/a n/a
279 4000.00 852.00 33.666528 0.9951203215680671 0.996431 -449558.193185 98.487836 15.087841 49.254593 -291.399322 3198.185132 -12.797 0.000 2.228433 3.050828 3.029 n/a n/a
249 1000.00 896.05 21.244898 0.9911204560774144 0.989246 -282816.082891 56.475198 9.488965 29.371876 -199.392283 1342.273101 -11.962 0.000 2.243147 1.848725 5.028 n/a n/a
276 7000.00 887.99 34.514275 0.9950864944506604 0.996225 -449532.671862 101.254762 14.697541 50.089189 -177.174081 2833.294343 -12.110 0.000 2.345620 3.056316 2.700 n/a n/a
280 4000.00 850.00 33.501960 0.9951506085889885 0.996449 -447547.555792 98.013845 15.022608 49.010909 -290.602125 3191.151630 -12.837 0.000 2.227196 3.045858 3.033 n/a n/a
250 1000.00 894.05 21.056511 0.9911718416232818 0.989303 -280434.562977 55.918750 9.407385 29.093553 -197.398797 1328.641387 -11.999 0.000 2.242523 1.847297 5.054 n/a n/a
277 7000.00 885.99 34.344399 0.9951095633959191 0.996240 -447518.609903 100.765470 14.632489 49.841848 -176.619161 2826.327033 -12.147 0.000 2.344470 3.052682 2.703 n/a n/a
251 1000.00 892.05 20.870871 0.9912224520304723 0.989359 -278086.076563 55.370179 9.326904 28.819375 -195.432531 1315.188621 -12.035 0.000 2.241920 1.845909 5.079 n/a n/a
278 7000.00 883.99 34.176153 0.9951313923766771 0.996254 -445523.537047 100.280565 14.567982 49.596951 -176.066557 2819.398397 -12.184 0.000 2.343333 3.049122 2.706 n/a n/a
252 1000.00 890.05 20.687917 0.9912723330550233 0.989415 -275769.932259 54.829320 9.247498 28.549251 -193.492814 1301.911127 -12.072 0.000 2.241337 1.844560 5.105 n/a n/a
279 7000.00 881.99 34.009478 0.9951519250098054 0.996268 -443546.777330 99.799902 14.504001 49.354411 -175.516163 2812.506732 -12.222 0.000 2.342209 3.045664 2.710 n/a n/a
253 1000.00 888.04 20.507593 0.9913215284004647 0.989470 -273485.466227 54.296015 9.169146 28.283094 -191.579003 1288.805380 -12.109 0.000 2.240773 1.843252 5.130 n/a n/a
280 7000.00 879.99 33.844316 0.9951710736319453 0.996280 -441587.656146 99.323331 14.440525 49.114143 -174.967874 2805.650290 -12.259 0.000 2.341095 3.042351 2.713 n/a n/a
254 1000.00 886.04 20.329844 0.9913700798655570 0.989524 -271232.040731 53.770110 9.091828 28.020820 -189.690488 1275.867993 -12.146 0.000 2.240229 1.841984 5.156 n/a n/a
281 7000.00 877.99 33.680604 0.9951887002963876 0.996292 -439645.493124 98.850701 14.377534 48.876059 -174.421583 2798.827224 -12.297 0.000 2.339992 3.039245 2.716 n/a n/a
255 1000.00 884.04 20.154616 0.9914180274977068 0.989577 -269009.042785 53.251460 9.015524 27.762349 -187.826686 1263.095714 -12.184 0.000 2.239704 1.840756 5.181 n/a n/a
282 7000.00 875.99 33.518278 0.9952045820323734 0.996302 -437719.590994 98.381848 14.315005 48.640062 -173.877179 2792.035524 -12.334 0.000 2.338899 3.036441 2.719 n/a n/a
256 1000.00 882.04 19.981860 0.9914654097133369 0.989631 -266815.882899 52.739920 8.940215 27.507601 -185.987040 1250.485415 -12.221 0.000 2.239198 1.839568 5.206 n/a n/a
283 7000.00 873.99 33.357266 0.9952183433679163 0.996312 -435809.217142 97.916595 14.252916 48.406050 -173.334540 2785.272879 -12.372 0.000 2.337814 3.034095 2.722 n/a n/a
257 1000.00 880.03 19.811526 0.9915122634239167 0.989683 -264651.993900 52.235357 8.865883 27.256503 -184.171019 1238.034089 -12.258 0.000 2.238710 1.838419 5.232 n/a n/a
284 7000.00 871.99 33.197487 0.9952293137772169 0.996320 -433913.571139 97.454734 14.191239 48.173898 -172.793528 2778.536429 -12.410 0.000 2.336734 3.032480 2.725 n/a n/a
258 1000.00 878.03 19.643567 0.9915586241543922 0.989735 -262516.829844 51.737636 8.792509 27.008982 -182.378114 1225.738840 -12.296 0.000 2.238241 1.837311 5.257 n/a n/a
285 7000.00 869.99 33.038834 0.9952361935613822 0.996326 -432031.723132 96.996003 14.129937 47.943449 -172.253967 2771.822237 -12.448 0.000 2.335657 3.032119 2.727 n/a n/a
259 1000.00 876.03 19.477937 0.9916045261427195 0.989787 -260409.864997 51.246632 8.720077 26.764968 -180.607838 1213.596880 -12.334 0.000 2.237790 1.836241 5.282 n/a n/a
286 7000.00 868.00 32.881162 0.9952361572593622 0.996330 -430162.485610 96.540020 14.068962 47.714470 -171.715597 2765.124033 -12.486 0.000 2.334575 3.034138 2.730 n/a n/a
260 1000.00 874.03 19.314593 0.9916500024366243 0.989839 -258330.592875 50.762221 8.648571 26.524394 -178.859724 1201.605525 -12.372 0.000 2.237356 1.835211 5.308 n/a n/a
287 7000.00 866.00 32.724231 0.9952219786196759 0.996330 -428304.113196 96.086127 14.008220 47.486554 -171.177934 2758.429624 -12.525 0.000 2.333475 3.041403 2.733 n/a n/a
261 1000.00 872.03 19.153492 0.9916950849871818 0.989890 -256278.525361 50.284285 8.577974 26.287194 -177.133327 1189.762185 -12.410 0.000 2.236940 1.834221 5.333 n/a n/a
262 1000.00 870.02 18.994589 0.9917330545959834 0.989935 -254253.196508 49.812636 8.508259 26.053274 -175.422172 1178.053856 -12.448 0.000 2.236543 1.833715 5.358 n/a n/a
263 1000.00 868.02 18.837683 0.9917247277860378 0.989941 -252251.472108 49.346401 8.439272 25.822174 -173.688061 1166.409952 -12.486 0.000 2.236167 1.836359 5.383 n/a n/a
264 1000.00 866.02 18.681915 0.9917704792116466 0.989994 -250254.667208 48.884248 8.370774 25.592946 -172.015735 1154.955398 -12.524 0.000 2.235807 1.835559 5.407 n/a n/a
265 1000.00 864.02 18.528286 0.9918158339177482 0.990046 -248284.394313 48.428284 8.303157 25.366938 -170.364362 1143.642561 -12.563 0.000 2.235463 1.834795 5.432 n/a n/a
266 1000.00 862.01 18.376759 0.9918608233778842 0.990099 -246340.182010 47.978398 8.236404 25.144090 -168.733521 1132.469038 -12.602 0.000 2.235134 1.834068 5.457 n/a n/a
267 1000.00 860.01 18.227296 0.9919054782026127 0.990151 -244421.575998 47.534484 8.170502 24.924345 -167.122809 1121.432510 -12.640 0.000 2.234820 1.833378 5.482 n/a n/a
268 1000.00 858.01 18.079859 0.9919498281849262 0.990202 -242528.138356 47.096441 8.105437 24.707646 -165.531840 1110.530740 -12.679 0.000 2.234521 1.832724 5.506 n/a n/a
269 1000.00 856.01 17.934414 0.9919939023437401 0.990254 -240659.446858 46.664167 8.041195 24.493938 -163.960242 1099.761568 -12.718 0.000 2.234236 1.832108 5.531 n/a n/a
270 1000.00 854.00 17.790928 0.9920377289534329 0.990305 -238815.094313 46.237569 7.977763 24.283171 -162.407657 1089.122912 -12.758 0.000 2.233966 1.831527 5.556 n/a n/a
271 1000.00 852.00 17.649366 0.9920813355731858 0.990356 -236994.687942 45.816551 7.915129 24.075292 -160.873741 1078.612759 -12.797 0.000 2.233710 1.830984 5.581 n/a n/a
272 1000.00 850.00 17.509699 0.9921247490660747 0.990408 -235197.848790 45.401026 7.853281 23.870253 -159.358163 1068.229165 -12.837 0.000 2.233469 1.830477 5.605 n/a n/a
